Symbol,Last,1M Chg,5D Chg,Earnings ttm,P/E ttm,5Y Return,5Y Rev%,Industry,Sector,Market Cap,Billions,Dividend(a),52W Low,52W Low Date,52W High,Low,High,Fair Value,Verdict,Delta,Potential Profit
OTIS,44.28,-0.97,-5.72,N/A,N/A,0.00%,N/A,N/A,N/A,N/A,#VALUE!,N/A,38,3/25/2020,50,14.18247516,11.44,#VALUE!,#VALUE!,#VALUE!,#VALUE!
OXY,13.84,-13.02,2.26,1.62,8.02,-83.31%,5.60%,Oil - US Integrated,Oils-Energy,12031823000.00,12.03,3.16,9,3/18/2020,68.83,34.97109827,79.89248874,12.9924,Overvalued,-0.85,-6.52
PAYC,186.02,-81.69,-15.99,2.94,56.13,503.95%,388.75%,Internet - Software,Computers and Technology,10701146000.00,10.70,0,163.42,4/3/2020,342,12.14923127,45.60818713,165.0222,Overvalued,-21.00,-12.72
PAYX,64.82,-12.68,1.9,3.01,19.78,35.23%,49.77%,Outsourcing,Business Services,23420502000.00,23.42,2.48,47.87,3/18/2020,90.54,26.14933662,28.40733378,59.5378,Overvalued,-5.28,-8.87
PBCT,10.64,-3.45,-0.41,1.38,6.89,-31.05%,67.38%,Finance - Savings & Loan,Finance,4497874000.00,4.50,0.71,9.37,4/3/2020,17.66,11.93609023,39.75084938,9.5082,Overvalued,-1.13,-11.90
PCAR,65.53,0.97,4.4,6.87,8.97,3.46%,34.76%,Auto - Domestic,Auto-Tires-Trucks,22494698000.00,22.49,1.28,49.11,3/23/2020,83.41,25.0572257,21.43627862,61.6239,Overvalued,-3.91,-6.34
PEAK,23.9,-9.82,0.05,0.1,11.53,-46.51%,-11.87%,REIT - Equity Trust Other,Finance,11690212000.00,11.69,1.48,18.63,3/18/2020,37.93,22.05020921,36.98919061,1.153,Overvalued,-22.75,-1972.85
PEG,47.53,-7.2,2.62,3.28,13.52,14.32%,-7.44%,Utility - Electric Power,Utilities,23665200000.00,23.67,1.96,34.75,3/23/2020,63.88,26.88828109,25.59486537,44.3456,Overvalued,-3.18,-7.18
PEP,130.48,-6.78,10.38,5.52,22.57,36.90%,0.72%,Beverages - Soft,Consumer Staples,182252736000.00,182.25,3.82,101.42,3/20/2020,147.2,22.27161251,11.35869565,124.5864,Overvalued,-5.89,-4.73
PFE,33.61,-1.41,0.97,2.95,11.4,-1.34%,4.32%,Large Cap Pharma,Medical,191781888000.00,191.78,1.52,27.88,3/23/2020,44.56,17.04849747,24.57360862,33.63,Undervalued,0.02,0.06
PFG,28.81,-13.47,-2.53,5.59,4.72,-44.34%,54.83%,Finance - Investment Mgmt,Finance,7762683000.00,7.76,2.24,23.31,3/23/2020,60.81,19.09059354,52.62292386,26.3848,Overvalued,-2.43,-9.19
PG,112.77,-8.89,2.77,4.95,23.25,42.75%,-18.51%,Soap and Cleaning Products,Consumer Staples,290926240000.00,290.93,2.98,94.34,3/23/2020,128.09,16.34299902,11.96034039,115.0875,Undervalued,2.32,2.01
PGR,75.6,-4.92,1.76,6.72,11.3,184.07%,101.24%,Insurance - Proprty & Casualty,Finance,44476872000.00,44.48,0.4,62.18,3/23/2020,84.96,17.75132275,11.01694915,75.936,Undervalued,0.34,0.44
PH,132.36,-32.63,2.63,11.78,9.83,7.66%,8.36%,Machinery - General Industrial,Industrial Products,16786030000.00,16.79,3.52,93,3/18/2020,215.94,29.73708069,38.70519589,115.7974,Overvalued,-16.56,-14.30
PHM,23.03,-18.47,0.71,3.6,5.26,-2.21%,75.41%,Building - Residential & Comm,Construction,5858458000.00,5.86,0.48,17.12,3/23/2020,47.37,25.66217977,51.38273169,18.936,Overvalued,-4.09,-21.62
PKG,85,-5.78,-1.83,7.65,10.52,11.29%,18.99%,Containers - Paper Products,Industrial Products,8103035000.00,8.10,3.16,71.05,3/12/2020,114.78,16.41176471,25.94528664,80.478,Overvalued,-4.52,-5.62
PKI,75.45,-8.06,0.17,4.1,17.37,47.89%,28.90%,Industrial Scientific,Computers and Technology,8393435000.00,8.39,0.28,62.91,3/23/2020,103,16.62027833,26.74757282,71.217,Overvalued,-4.23,-5.94
PLD,80.95,-4.93,0.58,2.47,22.23,87.10%,89.15%,REIT - Equity Trust Other,Finance,59297196000.00,59.30,2.32,59.82,3/23/2020,99.79,26.10253243,18.87964726,54.9081,Overvalued,-26.04,-47.43
PM,74.51,-12.76,1.55,5.2,14.13,-11.24%,-62.79%,Tobacco,Consumer Staples,117841776000.00,117.84,4.68,56.01,3/23/2020,90.17,24.82888203,17.3671953,73.476,Overvalued,-1.03,-1.41
PNC,94.92,-19.31,-0.8,11.4,7.47,4.82%,32.82%,Banks - Major Regional,Finance,40861968000.00,40.86,4.6,79.41,3/23/2020,161.79,16.34007585,41.33135546,85.158,Overvalued,-9.76,-11.46
PNR,31.3,-6.98,1.54,2.38,11.92,-51.50%,-57.99%,Machinery - Thermal Processing,Industrial Products,5169864000.00,5.17,0.76,22.01,3/23/2020,47.43,29.68051118,34.00801181,28.3696,Overvalued,-2.93,-10.33
PNW,73.6,-25.71,-2.19,4.78,14.27,18.64%,-0.58%,Utility - Electric Power,Utilities,8357592000.00,8.36,3.13,60.05,3/18/2020,105.51,18.41032609,30.24357881,68.2106,Overvalued,-5.39,-7.90
PPG,91.09,-10.36,7.49,6.21,12.95,-23.54%,-1.39%,Chemical - Diversified,Basic Materials,20436882000.00,20.44,2.04,69.77,3/19/2020,134.36,23.40542321,32.20452516,80.4195,Overvalued,-10.67,-13.27
PPL,24.59,-6.92,-0.09,2.46,8.85,-28.15%,-32.44%,Utility - Electric Power,Utilities,18366112000.00,18.37,1.66,18.12,3/23/2020,36.83,26.31150874,33.23377681,21.771,Overvalued,-2.82,-12.95
PRGO,47.08,-6.09,-1.01,4.03,11.01,-76.09%,5.07%,Medical Products,Medical,6475561000.00,6.48,0.9,40.01,4/2/2020,63.86,15.01699235,26.27622925,44.3703,Overvalued,-2.71,-6.11
PRU,52.06,-17.75,-0.08,11.69,3.94,-37.90%,19.78%,Insurance - Multi Line,Finance,19461602000.00,19.46,4.4,38.62,3/23/2020,106.39,25.81636573,51.06682959,46.0586,Overvalued,-6.00,-13.03
PSA,197.26,-31.68,-1.35,7.29,18.09,7.19%,29.67%,REIT - Equity Trust Other,Finance,35603444000.00,35.60,8,155.37,3/23/2020,266.76,21.23593227,26.05338132,131.8761,Overvalued,-65.38,-49.58
PSX,58.63,-10.67,4.98,8.07,6.4,-26.39%,-33.45%,Oil - Refining and Marketing,Oils-Energy,25232990000.00,25.23,3.6,40.04,3/18/2020,119.92,31.70731707,51.10907272,51.648,Overvalued,-6.98,-13.52
PVH,46.73,-22.45,9.09,9.54,3.25,-61.72%,20.24%,Textile - Apparel,Consumer Staples,2897162000.00,2.90,0.15,28.4,3/23/2020,134.24,39.22533704,65.18921335,31.005,Overvalued,-15.73,-50.72
PWR,32.58,-5.66,0.85,3.06,9.99,13.81%,54.27%,Engineering & R&D Services,Industrial Products,4721324000.00,4.72,0.2,23.77,3/23/2020,44.09,27.04112953,26.1056929,30.5694,Overvalued,-2.01,-6.58
PXD,75.31,-29.81,5.16,8.19,9.12,-57.15%,84.06%,Oil - US Exploration & Product,Oils-Energy,12634111000.00,12.63,1.1,48.62,3/18/2020,178.22,35.44018059,57.74323869,74.6928,Overvalued,-0.62,-0.83
PYPL,100.28,-10.61,4.54,2.35,39.31,0.00%,121.46%,Internet - Software,Computers and Technology,119254440000.00,119.25,0,82.07,3/23/2020,124.45,18.15915437,19.4214544,92.3785,Overvalued,-7.90,-8.55
QCOM,72.73,-4.74,5.08,2.6,25.09,5.72%,-8.36%,Wireless Equipment,Computers and Technology,81098896000.00,81.10,2.48,55.78,4/11/2019,96.17,23.30537605,24.37350525,65.234,Overvalued,-7.50,-11.49
QRVO,81.85,-12.51,1.22,5.39,13.63,17.90%,169.14%,Semi Radio Frequency,Computers and Technology,9556737000.00,9.56,0,58.52,5/23/2019,122.37,28.5033598,33.11269102,73.4657,Overvalued,-8.38,-11.41
RCL,33.55,-31.46,1.38,9.54,2.56,-62.53%,35.63%,Leisure & Recreation Services,Consumer Discretionary,6188490000.00,6.19,3.12,19.25,3/18/2020,135.32,42.62295082,75.20691694,24.4224,Overvalued,-9.13,-37.37
RE,191.25,-62.26,-1.17,21.35,8.34,4.94%,42.15%,Insurance - Proprty & Casualty,Finance,7751611000.00,7.75,6.2,168.16,3/23/2020,294.31,12.07320261,35.01749856,178.059,Overvalued,-13.19,-7.41
REG,36.77,-23.67,-1.66,1.46,8.23,-46.18%,110.66%,REIT - Equity Trust Retail,Finance,5895218000.00,5.90,2.38,31.8,4/3/2020,70.26,13.51645363,47.6658127,12.0158,Overvalued,-24.75,-206.01
REGN,501.51,7.08,13.22,21.46,22.99,12.68%,178.89%,Medical - Biomedical,Medical,55478772000.00,55.48,0,271.37,9/27/2019,518,45.88941397,3.183397683,493.3654,Overvalued,-8.14,-1.65
RF,9.39,-3.59,0.42,1.55,5.21,-7.40%,24.88%,Banks - Southeast,Finance,8501650000.00,8.50,0.62,6.94,3/19/2020,17.54,26.09158679,46.46522235,8.0755,Overvalued,-1.31,-16.28
RHI,40.17,-8.89,2.42,3.9,9.74,-35.03%,29.38%,Staffing,Business Services,4391829000.00,4.39,1.36,32.38,3/23/2020,69.08,19.39258153,41.85002895,37.986,Overvalued,-2.18,-5.75
RJF,63.91,-9.69,0.71,7.5,7.67,13.83%,61.58%,Finance - Investment Brokers,Finance,8943425000.00,8.94,1.48,54.21,3/23/2020,102.45,15.17759349,37.61835041,57.525,Overvalued,-6.39,-11.10
RL,73.79,-31.98,6.96,8.25,7.39,-48.72%,-15.26%,Textile - Apparel,Consumer Staples,5058701000.00,5.06,2.75,59.82,4/3/2020,133.63,18.93210462,44.78036369,60.9675,Overvalued,-12.82,-21.03
RMD,153.68,-12.4,6.39,3.98,38.43,120.23%,67.63%,Medical Products,Medical,22892872000.00,22.89,1.56,96.81,4/18/2019,177.99,37.0054659,13.65807068,152.9514,Overvalued,-0.73,-0.48
ROK,160.08,-18.77,9.17,8.56,17.15,40.16%,1.08%,Industrial Robotics,Computers and Technology,18288522000.00,18.29,4.08,115.38,3/23/2020,209.6,27.92353823,23.6259542,146.804,Overvalued,-13.28,-9.04
ROL,35.94,-3.81,-0.2,0.73,49.38,129.06%,42.78%,Building - Maint & Service,Construction,12193305000.00,12.19,0.48,30.72,3/25/2020,43.91,14.52420701,18.15076292,36.0474,Undervalued,0.11,0.30
ROP,308.11,-42.22,-3.7,13.05,22.96,87.11%,51.20%,Machinery - General Industrial,Industrial Products,33172108000.00,33.17,2.05,240,3/16/2020,395,22.10574146,21.99746835,299.628,Overvalued,-8.48,-2.83
ROST,84.81,-17.7,-2.16,4.58,16.32,73.67%,45.26%,Retail - Discount,Retail-Wholesale,31287332000.00,31.29,1.14,56.3,3/18/2020,124.16,33.61631883,31.6929768,74.7456,Overvalued,-10.06,-13.46
RSG,74.96,-20.56,-0.1,3.34,21.72,88.29%,17.19%,Waste Removal Svcs,Business Services,23652430000.00,23.65,1.62,65.37,3/23/2020,100.91,12.79348986,25.71598454,72.5448,Overvalued,-2.42,-3.33
RTX,57.76,-68.72,-36.57,8.26,6.04,-50.00%,18.35%,Conglomerates - Div Operations,Conglomerates,49856456000.00,49.86,2.94,48.05,4/3/2020,158.44,16.81094183,63.54455945,49.8904,Overvalued,-7.87,-15.77
SBAC,276.66,-8.91,6.69,1.29,31.19,131.70%,31.94%,REIT - Equity Trust Other,Finance,31055820000.00,31.06,1.86,193.91,4/18/2019,309.85,29.91035929,10.71163466,40.2351,Overvalued,-236.42,-587.61
SBUX,68.71,-6.63,2.97,2.87,21.97,42.36%,61.17%,Retail - Restaurants,Retail-Wholesale,79565120000.00,79.57,1.64,50.02,3/18/2020,99.72,27.20128075,31.0970718,63.0539,Overvalued,-5.66,-8.97
SCHW,34.94,0.81,1.32,2.72,12.35,19.27%,76.97%,Finance - Investment Brokers,Finance,46406672000.00,46.41,0.72,28,3/16/2020,51.65,19.86262164,32.35237173,33.592,Overvalued,-1.35,-4.01
SEE,27.07,-2.85,2.36,2.81,8.67,-41.25%,-38.18%,Containers - Paper Products,Industrial Products,4002886000.00,4.00,0.64,17.06,3/19/2020,47.13,36.97820465,42.56312328,24.3627,Overvalued,-2.71,-11.11
SHW,463.35,-77.65,3.83,21.09,19.92,62.55%,60.84%,Paint & Related Products,Construction,42103152000.00,42.10,5.36,325.43,3/18/2020,599.95,29.76583576,22.76856405,420.1128,Overvalued,-43.24,-10.29
SIVB,160.1,-14.34,9.02,21.73,6.41,25.45%,141.15%,Banks - West,Finance,8212469000.00,8.21,0,127.39,3/16/2020,270.95,20.43098064,40.91160731,139.2893,Overvalued,-20.81,-14.94
SJM,113.88,3.89,2.88,8.27,13.58,-1.90%,39.70%,Food - Misc & Diversified,Consumer Staples,13136038000.00,13.14,3.52,91.88,3/16/2020,128.43,19.31858096,11.32912871,112.3066,Overvalued,-1.57,-1.40
SLB,16.47,-7.38,2.98,1.47,9.72,-83.13%,-32.24%,Oil - Field Services,Oils-Energy,21695350000.00,21.70,2,11.87,3/19/2020,48.88,27.92956891,66.30523732,14.2884,Overvalued,-2.18,-15.27
SLG,46.18,-34.4,3.08,3.08,5.52,-65.94%,-18.49%,REIT - Equity Trust Other,Finance,3362895000.00,3.36,1.18,37.5,4/1/2020,96.39,18.79601559,52.09046582,17.0016,Overvalued,-29.18,-171.62
SNA,109.83,-31.94,1.01,12.27,7.78,-27.44%,13.80%,Tools - Hand Held,Consumer Discretionary,5800103000.00,5.80,4.32,90.72,3/23/2020,174,17.39961759,36.87931034,95.4606,Overvalued,-14.37,-15.05
SNPS,135.51,-2.21,6.72,3.13,39.79,192.41%,63.34%,Computer - Software,Computers and Technology,20459212000.00,20.46,0,104.9,3/23/2020,166.87,22.58873884,18.79307245,124.5427,Overvalued,-10.97,-8.81
SO,55.12,-11.75,0.98,3.11,16.16,25.60%,15.99%,Utility - Electric Power,Utilities,58404236000.00,58.40,2.48,41.96,3/23/2020,71.1,23.87518142,22.47538678,50.2576,Overvalued,-4.86,-9.67
SPG,60.88,-58.18,6.02,6.81,3.88,-71.28%,18.16%,REIT - Equity Trust Retail,Finance,17323148000.00,17.32,8.4,42.25,4/2/2020,186.4,30.60118265,67.33905579,26.4228,Overvalued,-34.46,-130.41
SPGI,256.06,-15,11.01,9.53,25.06,148.72%,32.63%,Business Information,Business Services,61639424000.00,61.64,2.68,186.05,3/18/2020,312.94,27.34124814,18.17600818,238.8218,Overvalued,-17.24,-7.22
SRE,116.67,-25.2,3.68,6.07,17.18,6.91%,-1.87%,Utility - Gas Distribution,Utilities,33344498000.00,33.34,4.18,88,3/23/2020,161.87,24.57358361,27.92364243,104.2826,Overvalued,-12.39,-11.88
STE,148.76,-8.27,8.79,5.53,25.08,115.00%,71.50%,Medical Instruments,Medical,12607452000.00,12.61,1.48,105.69,3/23/2020,168.98,28.95267545,11.96591313,138.6924,Overvalued,-10.07,-7.26
STT,56.13,-4,2.86,6.18,8.44,-26.60%,22.87%,Banks - Major Regional,Finance,19683698000.00,19.68,2.08,42.1,3/18/2020,85.89,24.99554605,34.64896961,52.1592,Overvalued,-3.97,-7.61
STX,49.07,-0.19,0.27,3.97,11.53,-15.31%,-24.29%,Computer - Storage Devices,Computers and Technology,12692899000.00,12.69,2.6,39.02,3/23/2020,64.17,20.48094559,23.53124513,45.7741,Overvalued,-3.30,-7.20
STZ,149.59,-29.48,6.23,9.13,14.48,22.66%,38.41%,Beverages - Alcohol,Consumer Staples,27263558000.00,27.26,3,104.28,3/23/2020,214.48,30.28945785,30.25456919,132.2024,Overvalued,-17.39,-13.15
SWK,107.4,-20.81,7.4,8.39,11.36,10.85%,27.37%,Machinery - Tools & Related,Industrial Products,16432927000.00,16.43,2.76,70,3/23/2020,173.67,34.82309125,38.15857661,95.3104,Overvalued,-12.09,-12.68
SWKS,89.93,-5.78,0.55,5.52,14.55,-4.75%,47.36%,Semi Radio Frequency,Computers and Technology,15226758000.00,15.23,1.76,66.29,6/3/2019,128.48,26.2871122,30.00466999,80.316,Overvalued,-9.61,-11.97
SYF,16.12,-12.13,0.03,4.29,3.09,-49.25%,52.91%,Finance - Misc Services,Finance,9502758000.00,9.50,0.88,12.15,3/18/2020,38.18,24.62779156,57.77894185,13.2561,Overvalued,-2.86,-21.60
SYK,165.79,-20.09,-0.7,8.26,17.93,79.09%,53.84%,Medical Products,Medical,62094008000.00,62.09,2.3,124.54,3/23/2020,226.3,24.88087339,26.73884224,148.1018,Overvalued,-17.69,-11.94
SYY,46.07,-20.88,0.44,3.72,10.62,20.57%,29.23%,Food - Misc & Diversified,Consumer Staples,22887990000.00,22.89,1.8,26,3/18/2020,85.98,43.56414152,46.41777157,39.5064,Overvalued,-6.56,-16.61
T,30.08,-6.95,0.93,3.58,7.67,-9.44%,36.80%,Wireless National,Utilities,211470608000.00,211.47,2.08,26.08,3/23/2020,39.7,13.29787234,24.23173804,27.4586,Overvalued,-2.62,-9.55
TAP,43.53,-4.51,4.52,4.54,9.03,-44.26%,155.15%,Beverages - Alcohol,Consumer Staples,9282703000.00,9.28,2.28,34.01,3/23/2020,64.32,21.86997473,32.32276119,40.9962,Overvalued,-2.53,-6.18
TDG,286.43,-216.68,-33.76,18.66,14.49,31.70%,120.12%,Aerospace - Defense Equipment,Aerospace,15512070000.00,15.51,0,200.06,3/18/2020,673.51,30.15396432,57.47204941,270.3834,Overvalued,-16.05,-5.93
TEL,65.04,-13.65,2.06,5.46,10.75,-5.96%,-3.34%,Electronics - Misc Components,Computers and Technology,21897592000.00,21.90,1.84,48.62,3/19/2020,101,25.24600246,35.6039604,58.695,Overvalued,-6.35,-10.81
TFC,30.59,-10.08,-0.25,4.36,6.24,-22.72%,47.73%,Banks - Major Regional,Finance,40040708000.00,40.04,1.8,24.01,3/16/2020,56.92,21.51029748,46.25790583,27.2064,Overvalued,-3.38,-12.44
TFX,308.39,-38.53,15.53,11.15,26.4,167.47%,41.07%,Medical Instruments,Medical,14905956000.00,14.91,1.36,221.27,3/23/2020,398.65,28.24994325,22.64141477,294.36,Overvalued,-14.03,-4.77
TGT,98.26,-7.69,5.29,6.4,14.46,21.86%,7.57%,Retail - Discount,Retail-Wholesale,48848808000.00,48.85,2.64,70.03,5/14/2019,130.24,28.72990026,24.5546683,92.544,Overvalued,-5.72,-6.18
TIF,128.4,-4.3,-1.1,4.6,27.89,51.52%,4.10%,Retail - Jewelry,Retail-Wholesale,15525489000.00,15.53,2.32,78.6,8/28/2019,134.42,38.78504673,4.478500223,128.294,Overvalued,-0.11,-0.08
TJX,46.68,-11.88,-1.13,2.68,15.28,41.33%,43.46%,Retail - Discount,Retail-Wholesale,55225856000.00,55.23,0.92,32.72,3/23/2020,64.95,29.90574122,28.12933025,40.9504,Overvalued,-5.73,-13.99
TMO,296.58,-14.59,12.98,12.34,22.87,130.13%,51.23%,Medical Instruments,Medical,121243712000.00,121.24,0.88,250.21,3/23/2020,342.26,15.63490458,13.34657862,282.2158,Overvalued,-14.36,-5.09
TMUS,86.51,-1.35,2.61,4.49,18.26,168.28%,52.21%,Wireless National,Utilities,73773360000.00,73.77,0,63.5,3/18/2020,101.35,26.59808115,14.64232856,81.9874,Overvalued,-4.52,-5.52
TPR,14.47,-7.23,1.52,2.53,4.38,-69.25%,25.40%,Retail - Apparel & Shoes,Retail-Wholesale,3599418000.00,3.60,1.35,10.18,4/2/2020,36.06,29.64754665,59.87243483,11.0814,Overvalued,-3.39,-30.58
TROW,101.9,-14.85,4.25,8.06,11.81,24.61%,41.08%,Finance - Investment Mgmt,Finance,24241410000.00,24.24,3.6,82.51,3/23/2020,139.82,19.02845927,27.12058361,95.1886,Overvalued,-6.71,-7.05
TRV,100.78,-24.06,1.43,9.6,9.78,-6.09%,16.27%,Insurance - Proprty & Casualty,Finance,25242970000.00,25.24,3.28,76.99,3/18/2020,155.09,23.60587418,35.01837643,93.888,Overvalued,-6.89,-7.34
TSCO,86.49,-4.99,1.94,4.68,16.99,1.10%,46.22%,Retail - Misc & Diversified,Retail-Wholesale,10205559000.00,10.21,1.4,63.89,3/17/2020,114.25,26.13018846,24.297593,79.5132,Overvalued,-6.98,-8.77
TSN,57.37,-7.28,-0.5,5.54,9.71,44.63%,12.84%,Food - Meat Products,Consumer Staples,20606338000.00,20.61,1.68,42.57,3/18/2020,94.24,25.79745512,39.12351443,53.7934,Overvalued,-3.58,-6.65
TT,88.17,-24.36,5.58,6.37,12.56,29.25%,28.76%,Technology Services,Business Services,20750424000.00,20.75,2.12,32.58,3/2/2020,146.85,63.04865601,39.95914198,80.0072,Overvalued,-8.16,-10.20
TTWO,120.06,2.37,1.45,2.92,40.58,390.66%,13.52%,Toys & Game & Hobby,Consumer Discretionary,13757198000.00,13.76,0,87.97,4/17/2019,135.7,26.72830252,11.52542373,118.4936,Overvalued,-1.57,-1.32
TWTR,25.61,-7.85,1.05,0.49,47.12,-50.79%,146.57%,Internet - Software,Computers and Technology,19502414000.00,19.50,0,20,3/18/2020,45.85,21.90550566,44.14394766,23.0888,Overvalued,-2.52,-10.92
TXN,106.26,-6.9,6.33,5.12,19.53,90.06%,10.26%,Semi General,Computers and Technology,101766024000.00,101.77,3.6,93.09,3/16/2020,135.7,12.39412761,21.69491525,99.9936,Overvalued,-6.27,-6.27
TXT,26.62,-9.35,-0.05,3.75,6.63,-38.99%,-1.79%,Aerospace - Defense,Aerospace,6223815000.00,6.22,0.08,20.26,3/23/2020,58,23.89181067,54.10344828,24.8625,Overvalued,-1.76,-7.07
UA,8.39,-2.75,0.33,0.34,22,0.00%,70.77%,Textile - Apparel,Consumer Staples,3614608000.00,3.61,0,6.6,4/3/2020,24.55,21.33492253,65.82484725,7.48,Overvalued,-0.91,-12.17
UAA,9.52,-3.11,0.31,0.34,24.18,-78.88%,70.77%,Textile - Apparel,Consumer Staples,4061916000.00,4.06,0,7.39,4/3/2020,27.72,22.37394958,65.65656566,8.2212,Overvalued,-1.30,-15.80
UAL,24.48,-27.62,-7.07,12.1,1.89,-60.94%,11.20%,Transportation - Airline,Transportation,5955783000.00,5.96,0,17.8,3/18/2020,96.03,27.2875817,74.50796626,22.869,Overvalued,-1.61,-7.04
UDR,35.75,-12.56,-0.79,0.6,15.13,8.47%,40.85%,REIT - Equity Trust Resident,Finance,10412260000.00,10.41,1.37,29.2,3/23/2020,51.25,18.32167832,30.24390244,9.078,Overvalued,-26.67,-293.81
UHS,98.39,-27.58,-0.69,9.99,8.55,-19.44%,41.08%,Medical - Hospitals,Medical,8367611000.00,8.37,0.8,65.2,3/19/2020,157.79,33.73310296,37.64497116,85.4145,Overvalued,-12.98,-15.19
ULTA,187.55,-69.03,11.85,11.92,13.15,24.09%,128.24%,Retail - Misc & Diversified,Retail-Wholesale,10624380000.00,10.62,0,124.05,3/18/2020,368.83,33.85763796,49.15001491,156.748,Overvalued,-30.80,-19.65
UNH,248.04,-35.83,-1.34,15.11,15.19,109.20%,85.60%,Medical - HMO,Medical,235568608000.00,235.57,4.32,187.72,3/23/2020,306.71,24.31865828,19.12881875,229.5209,Overvalued,-18.52,-8.07
UNM,14.22,-6.43,-0.79,5.44,2.47,-57.51%,14.17%,Insurance - Accident & Health,Finance,2888277000.00,2.89,1.14,9.58,3/23/2020,38,32.63009845,62.57894737,13.4368,Overvalued,-0.78,-5.83
UNP,145.76,-10.33,4.72,8.39,16.52,36.37%,-9.50%,Transportation - Rail,Transportation,102055088000.00,102.06,3.88,105.08,3/18/2020,188.96,27.90889133,22.86198137,138.6028,Overvalued,-7.16,-5.16
UPS,92.91,-1.09,-0.51,7.53,11.95,0.31%,27.24%,Transportation - Air Freight,Transportation,82140040000.00,82.14,4.04,82,3/12/2020,125.31,11.74254655,25.85587742,89.9835,Overvalued,-2.93,-3.25
URI,107.93,-7.74,5.03,19.61,4.64,6.97%,64.49%,Building & Construction - Misc,Construction,7643369000.00,7.64,0,58.85,3/18/2020,170.04,45.47391828,36.5266996,90.9904,Overvalued,-16.94,-18.62
USB,34.45,-8,0,4.32,7.22,-19.02%,27.73%,Banks - Major Regional,Finance,52285740000.00,52.29,1.68,28.59,3/23/2020,61.11,17.01015965,43.62624775,31.1904,Overvalued,-3.26,-10.45
V,168.59,-15.77,7.47,5.61,27.07,162.62%,80.89%,Financial Transaction Services,Business Services,332527008000.00,332.53,1.2,133.93,3/23/2020,214.17,20.558752,21.28215903,151.8627,Overvalued,-16.73,-11.01
VAR,107.12,-17.19,4.46,4.74,20.33,11.10%,5.75%,Medical Instruments,Medical,9446491000.00,9.45,0,89.62,3/23/2020,150.06,16.33681852,28.61522058,96.3642,Overvalued,-10.76,-11.16
VFC,56.34,-13.79,2.26,3.39,14.42,-25.86%,12.75%,Textile - Apparel,Consumer Staples,21579342000.00,21.58,1.92,45.07,3/23/2020,100.25,20.00354988,43.80049875,48.8838,Overvalued,-7.46,-15.25
VIAC,14.69,-6.88,0.68,4.45,2.79,-77.03%,101.45%,Movie & TV Production & Dist,Consumer Discretionary,8555522000.00,8.56,0.96,10.1,3/18/2020,53.71,31.24574541,72.64941352,12.4155,Overvalued,-2.27,-18.32
VLO,48.01,-15.08,2.65,5.46,7.39,-19.91%,-17.21%,Oil - Refining and Marketing,Oils-Energy,18870436000.00,18.87,3.92,31,3/18/2020,101.99,35.43011873,52.92675753,40.3494,Overvalued,-7.66,-18.99
VMC,107.92,-19.52,-0.15,4.7,21.11,25.92%,64.62%,Building - CMT & CNT & AG,Construction,13675698000.00,13.68,1.36,65.56,3/18/2020,152.49,39.25129726,29.22814611,99.217,Overvalued,-8.70,-8.77
VNO,37.3,-15.05,1.09,1.23,9.16,-60.74%,-26.98%,REIT - Equity Trust Other,Finance,6417129000.00,6.42,2.64,27.64,3/23/2020,70.45,25.89812332,47.05464869,11.2668,Overvalued,-26.03,-231.06
VRSK,147.17,-16.2,7.79,4.38,32.34,105.65%,49.26%,Business Information,Business Services,24092850000.00,24.09,1.08,116.61,3/23/2020,171.73,20.76510158,14.30151983,141.6492,Overvalued,-5.52,-3.90
VRSN,190.95,-1.06,10.86,5.01,36.47,196.47%,21.93%,Internet Software Services,Computers and Technology,22800464000.00,22.80,0,148.77,3/23/2020,221.78,22.08955224,13.90116331,182.7147,Overvalued,-8.24,-4.51
VRTX,247.67,14.17,9.72,4.25,56.07,104.13%,617.21%,Medical - Biomedical,Medical,66191380000.00,66.19,0,163.68,4/18/2019,267.45,33.9120604,7.395774911,238.2975,Overvalued,-9.37,-3.93
VTR,27.08,-22.54,0.28,1.19,5.85,-64.15%,25.91%,REIT - Equity Trust Other,Finance,9746560000.00,9.75,3.17,13.35,3/18/2020,75.4,50.70162482,64.08488064,6.9615,Overvalued,-20.12,-289.00
VZ,56.98,0.11,3.25,4.81,11.37,15.95%,3.77%,Wireless National,Utilities,234503472000.00,234.50,2.46,48.84,3/25/2020,62.22,14.28571429,8.421729347,54.6897,Overvalued,-2.29,-4.19
WAB,49.93,-11.59,1.8,4.19,10.52,-48.38%,169.34%,Transportation - Equip & Lease,Transportation,9411092000.00,9.41,0.48,35.07,3/18/2020,81.75,29.76166633,38.9235474,44.0788,Overvalued,-5.85,-13.27
WAT,190.08,-9.92,8.03,9.07,19.84,51.83%,20.97%,Industrial Scientific,Computers and Technology,11741025000.00,11.74,0,154.39,3/23/2020,254.96,18.77630471,25.44712896,179.9488,Overvalued,-10.13,-5.63
WBA,42.81,-7.7,-2.94,5.79,7.03,-50.98%,79.16%,Retail - Drug Stores,Retail-Wholesale,37764296000.00,37.76,1.83,39.4,4/2/2020,64.5,7.965428638,33.62790698,40.7037,Overvalued,-2.11,-5.17
